,OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length,Shape_Area,GEOID_Data,Aldi 46,Aldi 48,Aldi Inc 40,Aldi Inc 41,Aldi Inc 42,Aldi Inc 43,Aldi Inc 75,Bakers Supermarket 300,Bakers Supermarket 301,Bakers Supermarket 302,Bakers Supermarket 311,Bakers Supermarket 315,Bakers Supermarket 316,Bakers Supermarket 318,Bakers Supermarket 319,Bakers Supermarket 320,Bakers Supermarket 321,Benson Farmers Market Inc,Family Fare 774,Family Fare 776,Family Fare 779,Family Fare 780,Family Fare 784,Family Fare 785,Family Fare 788,Family Fare 795,Family Fare 797,Family Fare 799,Family Fare 800,Family Fare 811,Fareway Stores Inc 043,Fareway Stores Inc 049,Fareway Stores Inc 132,Fresh Thyme Farmers Market 903GHK,Fresh Thyme Farmers Market 904LAK,Fresh Thyme Farmers Market 905MIL,Huffman Produce,Hy-Vee 11 1478,Hy-Vee Food Store 1465,Hy-Vee Food Store 1466,Hy-Vee Food Store 1467,Hy-Vee Food Store 1469,Hy-Vee Food Store 1470,Hy-Vee Food Store 1471,Hy-Vee Food Store 1472,Hy-Vee Food Store 1474,Hy-Vee Food Store 1514,Hy-Vee Food Store 1535,Mary's Fruit & Vegetables,Nelson Produce,Omaha Farmers Market,Target 0532,Target Stores T- 0530,Target Stores T- 1537,Target Stores T- 1777,Target Stores T- 2010,Target Stores T- 2125,Target Stores T- 2326,Target Stores T- 2383,Trader Joe's 719,Vitamin Cottage Natural Food Market 1,Vitamin Cottage Natural Food Market 2,Walmart Neighborhood Market 3152,Walmart Neighborhood Market 3153,Walmart Neighborhood Market 3154,Walmart Neighborhood Market 3172,Walmart Neighborhood Market 3173,Walmart Neighborhood Market 4138,Walmart NEIGHBORHOOD MARKET 4139,Walmart SC 1637,Walmart SC 1671,Walmart SC 2847,Walmart SC 3267,Walmart SC 4358,Walmart SC 4600,Walmart SC 5141,Walmart SC 5361,Walmart SuperCenter 3151,Whole Foods Market,Wohlners Midtown Grocery And Deli LLC,Min Distance
406,933,31,55,6805,4,3.11E+11,Block Group 4,G5030,S,712071,0,41.2372961,-96.046574,0.039944127,7.65E-05,15000US310550068054,8.053758211,1.556185009,7.595353159,4.852454939,3.896704846,6.481007646,3.690115602,7.799446599,4.391439697,2.8684133,5.050756065,5.375430798,7.694076474,8.894625023,3.253387532,7.263403476,5.947160291,4.946834671,2.806788868,4.154851928,2.977725328,3.219811742,4.892437568,3.819061911,9.619359554,7.742899974,3.965436852,4.265429983,5.179507301,9.734729611,7.713956245,4.416686037,3.442289676,6.402940268,7.435631315,3.872803266,7.748130546,7.627530858,2.795436604,5.715496565,5.155811056,0.318835507,1.857822423,4.288005973,7.979180101,6.806084529,7.061082944,2.374912579,5.877422428,3.085644211,6.145040003,5.001186805,5.321937866,7.795776417,7.660635301,5.810615846,1.920740265,7.867220062,3.65448056,1.599237654,7.481148214,1.645689815,3.059310233,7.384449696,9.886907136,3.31820961,4.267858157,5.287513224,3.854696377,5.507947768,4.546857614,7.995082652,7.857374379,1.272632811,8.986292401,7.902360267,3.873449713,5.16920209,2.015144061,4.705054429,0.318835507
407,934,31,55,6806,1,3.11E+11,Block Group 1,G5030,S,974567,0,41.2415116,-96.0371859,0.043991266,0.000104683,15000US310550068061,8.365730519,1.001771823,7.478246495,4.509720475,4.400390042,5.929291735,3.480145632,7.813887035,3.998796863,3.386910361,4.81607269,5.541987602,7.172370603,8.73552982,2.706975803,7.760427277,6.33678107,4.445663871,3.349092779,4.110150894,2.605410306,3.022550924,5.399606892,3.83535825,9.487246598,7.222764142,3.397727275,4.563581378,4.727306518,10.24834726,8.279207488,4.620901631,3.238750076,6.65183491,7.933740975,4.384232317,7.759115055,8.086234779,2.294288318,6.282189519,5.095072359,0.881951707,1.509265681,4.607163702,8.528458262,7.086368502,7.290378858,2.846124411,5.400532163,3.652817011,5.613147889,5.298046799,5.472768307,7.809115083,8.160221384,5.443540027,1.41388894,8.173383128,4.220961277,1.944608285,7.985039774,1.256526151,2.865248601,7.949247199,9.881086425,3.091620249,4.655993049,5.450525871,3.288332471,5.339878904,4.72349471,7.862365886,8.359390178,0.714669532,9.532671231,8.204487378,4.439252997,4.663625647,2.147844476,4.150536352,0.714669532
408,935,31,55,6806,3,3.11E+11,Block Group 3,G5030,S,803933,0,41.2388202,-96.0287309,0.037095054,8.64E-05,15000US310550068063,8.842310197,0.945247732,7.05459365,4.033329343,4.826240803,5.768058155,3.782265441,7.453672424,4.131372256,3.800410528,5.087462991,6.000940135,7.087669918,8.294574655,2.340912233,8.19183499,6.807987488,4.41694756,3.544356014,3.733096908,2.12872794,3.339726918,5.823095157,4.253630491,9.055362877,7.141304717,3.138088227,4.431242798,4.267585322,10.66679401,8.601704233,4.406693877,3.54849899,7.124194271,8.364410265,4.80405691,7.397088626,8.538659135,1.863192143,6.595635654,5.472803912,1.203645787,1.757901918,5.083788928,8.900785665,7.561604624,7.079853185,2.931707032,4.953213769,3.967239837,5.216585112,5.157738453,5.928131723,7.448291942,8.589862551,5.591700243,1.454965541,8.649823794,4.540480705,2.417345907,8.411452081,1.484104995,3.187115083,8.274710425,9.506164839,2.640709858,4.613498204,5.908803005,3.00074307,5.654754016,4.486547285,7.431971714,8.787264,0.461084015,9.713177062,8.680787611,4.763293757,4.624654484,2.610848846,3.801224952,0.461084015
409,936,31,55,6903,1,3.11E+11,Block Group 1,G5030,S,805682,818,41.2260467,-96.0948275,0.057022668,8.66E-05,15000US310550069031,6.458288858,4.097109276,9.113798301,7.133822586,1.544267879,8.903355325,4.959643859,8.820189469,6.218224218,0.65040482,6.219992151,4.755144434,9.936322305,10.51193124,5.876498411,4.802846417,4.084776373,7.156301213,1.52896296,5.686367936,5.396575869,4.540849202,2.443199793,4.19926894,11.12134724,9.97636419,6.545224486,4.397716324,7.679254058,7.193190597,5.130323429,4.975329938,4.737105402,5.242600001,4.968149034,1.467238016,8.785276959,5.330854637,5.391342103,3.165613523,5.604637823,2.340291906,3.928046424,3.070239362,5.35731979,5.449748756,7.178119169,2.170710724,8.414481263,0.711959647,8.758587009,5.003343807,4.786660185,8.821082118,5.184327011,7.438976941,4.323377737,6.310221514,1.153647058,1.916454356,4.989725986,3.850530731,4.407094896,4.796940083,10.900373,5.429725015,3.87429941,4.698153757,6.454200958,6.36020925,5.204701142,9.551489168,5.369276862,3.891605482,6.83783977,6.363523643,1.338603193,7.389842829,2.725499204,7.327217036,0.65040482
410,937,31,55,7454,1,3.11E+11,Block Group 1,G5030,S,1187319,9045,41.2120163,-96.1522011,0.055267965,0.000128449,15000US310550074541,5.705968632,7.21312561,11.43880109,10.06721259,2.28480583,11.91858666,7.486342628,10.74573919,8.952834112,3.031297444,8.536182663,5.790766471,12.81998174,12.86077516,9.009345048,2.410743299,3.561944469,10.07215158,3.692222779,8.249530922,8.439473274,7.152538471,1.627159601,6.294348367,13.35037783,12.85329807,9.661054759,6.197202511,10.7349779,4.308646483,2.152404557,6.978089868,7.307649781,5.458956032,2.516680596,2.218703737,10.72754141,3.340833982,8.511071426,0.963552389,7.459118428,5.470020971,6.921065663,4.124376416,2.234390288,5.320094661,8.424762685,4.635399011,11.48903611,2.780017145,11.88349359,6.534371087,5.905786143,10.75055484,2.663506123,9.977996251,7.39854734,5.652582488,2.22612185,4.80998691,2.445803101,6.887892441,7.051479818,1.822466682,12.69775493,8.329160701,5.376380749,5.784939729,9.578777942,8.427236992,7.239642862,11.88734883,2.780169518,7.024525276,4.880537289,5.725216287,2.000188374,10.30645378,5.444470359,10.46036197,0.963552389
411,938,31,55,7454,2,3.11E+11,Block Group 2,G5030,S,578680,28930,41.2164024,-96.1459592,0.037085919,6.52E-05,15000US310550074542,5.525253132,6.79934713,11.23421573,9.743077806,1.841861643,11.48410281,7.043523791,10.60345792,8.509287307,2.601060329,8.099153759,5.411617496,12.37802852,12.65581377,8.611953232,2.485035747,3.293492073,9.632064029,3.418706788,7.992156287,8.08474597,6.708939779,1.241104872,5.859861697,13.16707238,12.41115549,9.245557011,6.037479576,10.37835817,4.576855372,2.595424913,6.798832377,6.864308496,5.15022768,2.613572931,1.775063587,10.58256771,3.337745883,8.126912863,1.179530531,7.039116663,5.077964163,6.488116602,3.718899102,2.620376708,5.048558867,8.369565979,4.355677995,11.12629051,2.440596859,11.49598727,6.417695334,5.521636836,10.60768078,2.787086238,9.536251029,6.974571631,5.457118942,1.910815151,4.375796106,2.570489166,6.459286699,6.607842717,2.264660512,12.58265791,8.009164582,5.243402184,5.401886292,9.167520868,7.999742553,7.058259689,11.68219424,2.928943101,6.623069314,5.230128857,5.528147363,1.692968619,9.866307108,5.002579854,10.05880975,1.179530531
412,939,31,55,7454,3,3.11E+11,Block Group 3,G5030,S,593109,0,41.208825,-96.1433611,0.033287658,6.37E-05,15000US310550074543,6.062268841,6.884037608,10.93362523,9.614068604,2.178034626,11.65086052,7.345529355,10.23661652,8.770822089,2.775755716,8.447886001,5.890271195,12.60317052,12.35551455,8.643356072,2.901955537,3.831550618,9.840018383,3.216660862,7.759714784,8.015549997,6.990058826,1.739318703,6.225503039,12.84233809,12.6387686,9.332286701,5.688147304,10.31103093,4.805225512,2.359934053,6.470257189,7.155696638,5.676463856,3.014102118,2.089155776,10.21834085,3.806763616,8.124109168,0.655678205,7.449087426,5.102200604,6.653420979,4.167503644,2.661304179,5.585025408,7.928649267,4.16023204,11.07137847,2.361568884,11.49843418,6.026540062,5.994464006,10.24141336,3.166717923,9.848603818,7.096880189,5.995900612,1.793235129,4.555768744,2.9487908,6.602963633,6.880687142,2.02417579,12.19073013,7.874205764,4.867298718,5.876215504,9.240017089,8.387354984,6.731975463,11.3822174,3.287130814,6.669355587,4.745673231,6.067099196,1.565101328,10.07452883,5.239600506,10.10048857,0.655678205
413,940,31,55,7455,1,3.11E+11,Block Group 1,G5030,S,393973,0,41.2084545,-96.135652,0.026831404,4.23E-05,15000US310550074551,6.237216733,6.537285915,10.54566299,9.214999997,2.023612514,11.3345445,7.116292,9.870070939,8.510906726,2.493902471,8.252887926,5.84599824,12.31700243,11.96767,8.276163123,3.235510515,3.943033991,9.546626583,2.815426172,7.360461621,7.624570295,6.746890226,1.778754955,6.051098793,12.46104956,12.35399955,8.983423184,5.313173684,9.919578535,5.201026251,2.68681543,6.08868561,6.919284218,5.729856621,3.356715023,1.919876648,9.850688511,4.103955189,7.747576769,0.774694173,7.31385117,4.737597669,6.342763018,4.091585675,3.059216784,5.679449046,7.605393208,3.758983629,10.68191182,1.979293551,11.12153707,5.670343151,5.941072705,9.874624338,3.519578081,9.622456689,6.765227111,6.158870785,1.406961257,4.260141701,3.301748094,6.281946497,6.632165976,2.353837692,11.83632237,7.474928636,4.502949265,5.825487136,8.885995555,8.2274767,6.349821873,10.99417466,3.649092139,6.309065022,4.828658413,6.228463725,1.179513493,9.781027559,4.973644482,9.735494979,0.774694173
414,941,31,55,7455,2,3.11E+11,Block Group 2,G5030,S,903138,7884,41.208914,-96.1265144,0.044635862,9.78E-05,15000US310550074552,6.415771073,6.104346802,10.10797971,8.739443025,1.87314933,10.93000916,6.813601163,9.469833425,8.17041405,2.158128773,7.987087615,5.766982396,11.94400966,11.52989691,7.822096098,3.616549453,4.064438486,9.167801294,2.343808979,6.898522969,7.151507049,6.429063003,1.878045716,5.816345908,12.03500394,11.9824949,8.546708322,4.902957198,9.446143741,5.658591133,3.123204296,5.665286593,6.608809476,5.767369635,3.747482704,1.754896821,9.448645646,4.437620731,7.28533517,1.138878025,7.120411764,4.288240208,5.949040376,3.989693242,3.534895875,5.765753214,7.274975913,3.287467507,10.20960593,1.516982045,10.65843692,5.291934118,5.850659898,9.473985463,3.921642322,9.318527709,6.34796119,6.323582161,0.942770683,3.889977618,3.704918558,5.876878809,6.308461907,2.794021938,11.45438487,6.99943661,4.113655244,5.738921418,8.444238189,8.002532556,5.925078028,10.55623251,4.061686747,5.862567913,5.024475158,6.390946998,0.718536815,9.401875937,4.635339169,9.2830373,0.718536815
415,942,31,55,7456,3,3.11E+11,Block Group 3,G5030,S,840125,3498,41.2086394,-96.0995994,0.070515397,9.06E-05,15000US310550074563,7.190985974,4.942831503,8.79770396,7.343754953,2.19528569,9.849113504,6.155580775,8.273352343,7.350874454,1.750921106,7.434432932,5.870913977,10.97493122,10.21715946,6.551628511,4.87899468,4.780208411,8.195213359,0.952614952,5.525293588,5.784143081,5.725182867,2.757796353,5.42580758,10.75470803,11.01859767,7.349270098,3.714911511,8.074468231,7.037589525,4.420723068,4.419722159,5.927447251,6.198806183,5.024656628,2.074536318,8.246715489,5.598254872,5.9776503,2.41315853,6.827309634,3.074904432,4.959957996,4.123671407,4.930544391,6.325651041,6.319902434,1.89392714,8.844415017,0.524220697,9.339498097,4.21029087,5.917657353,8.276253661,5.216007883,8.614893212,5.252384006,7.066710864,0.606155838,3.079393799,5.003575785,4.84133856,5.585870928,4.104392808,10.30560976,5.603383539,3.026421661,5.821616512,7.225796948,7.586919137,4.672419547,9.244450955,5.372588708,4.640549195,5.701989749,7.127091445,0.788365317,8.426131168,3.915988567,8.014874406,0.524220697
416,943,31,55,7457,1,3.11E+11,Block Group 1,G5030,S,1419575,0,41.2095709,-96.0803653,0.075528657,0.000152409,15000US310550074571,7.794739618,4.146457688,7.913800421,6.34269675,2.80396904,9.074270301,5.771331987,7.510431414,6.809872916,2.01356576,7.105107218,6.068674505,10.2812403,9.326987693,5.64084677,5.794584497,5.401975121,7.518856089,0.234376669,4.574857266,4.797702731,5.315402379,3.556158345,5.278855647,9.896836662,10.32867513,6.494860692,3.039734978,7.083413325,8.016284788,5.398505331,3.649551142,5.530378686,6.604943535,5.947045474,2.702626529,7.478479452,6.45137889,5.038311232,3.399597209,6.710562666,2.279192558,4.324263147,4.422329169,5.931393429,6.810629664,5.817375901,0.928564161,7.856967784,1.069708828,8.383213721,3.640426623,6.088311458,7.512054335,6.14661273,8.148587234,4.511546636,7.652340163,1.530534655,2.722714272,5.937842157,4.165989175,5.164731712,5.087318244,9.577375227,4.60239161,2.521791766,6.006377029,6.354711812,7.360425681,3.88812528,8.357636312,6.311697493,3.79145085,6.389451569,7.70739511,1.746605686,7.745012208,3.574421227,7.09995769,0.234376669
417,944,31,55,7457,2,3.11E+11,Block Group 2,G5030,S,402685,0,41.2073271,-96.0734547,0.035313059,4.32E-05,15000US310550074572,8.156323184,4.018557442,7.523270239,5.994287639,3.180112962,8.936902871,5.845055607,7.134931132,6.806003151,2.349880219,7.193829652,6.342185237,10.18797444,8.936176284,5.417888575,6.184017822,5.770264858,7.442499498,0.425427447,4.186918125,4.495290558,5.381717476,3.945833417,5.449132438,9.507725336,10.23737074,6.312520865,2.697943786,6.769837197,8.393442096,5.710770924,3.278734612,5.600435341,6.92878938,6.33594049,3.081502911,7.102049201,6.842093701,4.791686482,3.725574134,6.882215905,2.186563386,4.291157853,4.731308024,6.285885026,7.151069877,5.510296767,0.540056932,7.548799841,1.460491094,8.112583581,3.325769305,6.354192095,7.136322056,6.534704058,8.173834436,4.415814858,8.010875721,1.913107418,2.85363289,6.325444395,4.112713833,5.22739528,5.405298539,9.207065539,4.254072292,2.247183563,6.276598416,6.160687991,7.488645695,3.513514861,7.966965787,6.698733813,3.629558655,6.531663467,8.064891585,2.125339471,7.665238099,3.69151722,6.869321437,0.425427447
418,945,31,55,7458,1,3.11E+11,Block Group 1,G5030,S,638401,2368,41.2069084,-96.0581934,0.033523344,6.88E-05,15000US310550074581,8.752425428,3.588220055,6.806517087,5.206986445,3.849546183,8.441459268,5.781203746,6.526864792,6.574581192,2.928744663,7.145879382,6.708965183,9.76656106,8.211360362,4.79560946,6.948812795,6.396595172,7.066058471,1.212874901,3.421781265,3.757535303,5.30959414,4.673373332,5.593669996,8.808030401,9.819347528,5.752632677,2.299700911,6.012955274,9.182277842,6.481718083,2.727850166,5.53256728,7.418452079,7.103382279,3.761392247,6.489380664,7.57733414,4.135447075,4.507777911,7.013071832,1.916728482,4.040542262,5.199947785,7.07824506,7.685668381,5.16914947,0.29236586,6.796991721,2.213317045,7.40723001,3.003649708,6.702720437,6.527084719,7.305354674,7.989028183,4.039066211,8.597376482,2.696720698,2.988993352,7.097826774,3.826482356,5.150381913,6.180567727,8.617908143,3.467894826,2.113086516,6.636083352,5.58180191,7.520910531,2.937490012,7.246723766,7.472760116,3.143205081,7.107493692,8.647901084,2.912610377,7.280869723,3.763369979,6.226564697,0.29236586
419,946,31,55,7458,3,3.11E+11,Block Group 3,G5030,S,201794,0,41.207373,-96.0457377,0.018905569,2.17E-05,15000US310550074583,9.225828691,3.284727524,6.264638499,4.559951473,4.401186065,8.026775304,5.753741964,6.104184468,6.397287626,3.434575803,7.116123167,7.013743757,9.409260166,7.657289497,4.290289737,7.562755791,6.901647232,6.760658946,1.860635871,2.831090156,3.151001079,5.282447383,5.261489724,5.737221268,8.280522937,9.464699063,5.296518081,2.199737668,5.385422502,9.81949167,7.124019615,2.432995977,5.505407309,7.813616737,7.719566868,4.320844249,6.062118247,8.165282308,3.603997716,5.154359019,7.129621299,1.869129739,3.888467093,5.59575697,7.725555143,8.114443891,5.022302773,0.92882813,6.172612293,2.83153001,6.818870971,2.93506827,6.993422113,6.103182755,7.924322246,7.839065477,3.77375183,9.063604127,3.332193694,3.192372335,7.718532661,3.648850181,5.121893516,6.824615191,8.204907246,2.821629469,2.270815616,6.93581181,5.109913009,7.553474791,2.604336255,6.699744818,8.094781691,2.799151721,7.639367993,9.111215452,3.550743506,6.967139287,3.888306005,5.694411809,0.92882813
420,947,31,55,700,1,3.11E+11,Block Group 1,G5030,S,928437,0,41.2943881,-95.9517618,0.040011665,9.98E-05,15000US310550007001,12.06494653,4.749978716,9.339278705,5.558402588,9.698493047,0.600326722,5.245720663,10.63042334,3.74451747,8.827158889,5.337234893,8.723000198,2.239995684,9.954490064,3.51498582,12.83873922,10.79382402,2.254978085,9.076127645,7.5174761,5.082456038,5.290163168,10.65691821,6.750155523,10.81810713,2.311691004,2.443078507,9.478477807,4.349970216,15.3791795,13.92383223,9.126539705,5.265122248,10.1395455,13.01304832,9.724533317,10.55991058,12.87152815,4.244468442,11.96015789,6.86573317,6.62283437,4.947820723,8.914846904,14.00047792,10.72028104,11.55895576,8.450632591,4.107155881,9.355042473,2.95264968,10.12085407,8.570446843,10.61845205,13.24179194,4.136259272,4.474569068,11.8511399,9.90912746,7.058787132,13.10526279,4.969630663,5.303248643,13.58916578,12.23836547,6.025037388,9.906731876,8.633474967,2.642824806,6.126871948,9.082818638,9.502627056,13.45202461,5.092251094,15.25173477,11.84907572,10.11739529,2.092213612,6.547967639,2.441563273,0.600326722
421,948,31,55,800,1,3.11E+11,Block Group 1,G5030,S,527440,0,41.2973963,-95.9410426,0.039055809,5.67E-05,15000US310550008001,12.62613026,5.319048493,9.538036244,5.825491273,10.29062937,0.87110087,5.814242093,10.89562319,4.290211927,9.415751385,5.847023422,9.284354194,2.189177895,10.07687793,3.995730059,13.43192567,11.38020676,2.800315365,9.630670904,7.89886473,5.511802677,5.871077841,11.24995667,7.323557563,10.93598223,2.259212625,2.96606752,9.94413463,4.561919252,15.9722407,14.50732787,9.561967178,5.840713956,10.70181,13.60620185,10.31610782,10.82472845,13.46123765,4.719247999,12.53984657,7.39659009,7.188545956,5.539269462,9.502942556,14.59162321,11.2846308,11.94715689,8.987146769,4.22130045,9.930329458,2.996781525,10.57254401,9.130287963,10.88316286,13.83490876,4.571720056,5.05688205,12.41233171,10.48651603,7.649319017,13.69862768,5.557622126,5.887418595,14.1728988,12.43762294,6.427884171,10.39945772,9.195620601,3.146847236,6.625173261,9.506886928,9.676354784,14.0451699,5.646677005,15.79945783,12.40905619,10.6959876,2.620897138,7.141539521,2.800096417,0.87110087
422,949,31,55,800,2,3.11E+11,Block Group 2,G5030,S,1041162,0,41.2918714,-95.9385991,0.056036122,0.00011192,15000US310550008002,12.74596559,5.211036038,9.159266198,5.47133685,10.25658813,1.176054018,5.922656813,10.53531324,4.440348075,9.359267528,6.041311167,9.404857499,2.589911514,9.683242746,3.776914907,13.4375036,11.43337337,2.953420144,9.485088527,7.593246421,5.24271496,5.948246884,11.22575278,7.419405388,10.5415121,2.660137267,2.803357968,9.694244922,4.192924522,15.97904753,14.42597535,9.288859181,5.932686699,10.82005041,13.61229509,10.27718905,10.46432893,13.49734907,4.490246397,12.44719879,7.565439445,7.067958117,5.50697342,9.54950874,14.54685493,11.39853975,11.64132107,8.814464348,3.830648173,9.827611978,2.599158373,10.31062193,9.253712345,10.52269502,13.84153906,4.830232045,4.984619769,12.53219937,10.38886209,7.606078453,13.70035001,5.505338609,5.953877254,14.09255628,12.05781329,6.138114885,10.17383956,9.314635108,2.95993823,6.831458947,9.225829446,9.291861891,14.051232,5.509253177,15.63802717,12.53123844,10.60153549,2.795379162,7.136406082,2.505896741,1.176054018
423,950,31,55,1100,1,3.11E+11,Block Group 1,G5030,S,683441,0,41.2853353,-95.9517838,0.034488234,7.35E-05,15000US310550011001,12.06892072,4.391915057,8.714987495,4.934625134,9.454326072,1.197947036,5.250513835,10.00743918,3.84235714,8.548893761,5.49938703,8.734470499,2.860230628,9.340298654,2.99490473,12.65469946,10.68765236,2.396903277,8.669123086,6.924540367,4.516004444,5.238869142,10.42754478,6.724886929,10.20452277,2.931797727,1.988528655,8.942536332,3.726112328,15.19604547,13.60875448,8.565825067,5.240291988,10.14390476,12.82973366,9.472857951,9.936880747,12.73587157,3.717476399,11.62862227,6.970366843,6.248585168,4.710270561,8.80028325,13.73908335,10.71614374,10.9704069,8.006688748,3.502538255,9.008380075,2.384926764,9.572817026,8.587428686,9.995418048,13.05921312,4.436214315,4.172315129,11.85546766,9.569945758,6.801547995,12.91507703,4.699393983,5.232993173,13.27552381,11.61383304,5.44233632,9.398752661,8.642586963,2.155251818,6.305280171,8.514238758,8.880407019,13.2684641,4.691097412,14.82690623,11.85737576,9.782894718,2.284639542,6.352297648,1.832440068,1.197947036
424,951,31,55,1100,2,3.11E+11,Block Group 2,G5030,S,442214,0,41.2789974,-95.9517927,0.029050491,4.75E-05,15000US310550011002,12.09128404,4.179085551,8.277969783,4.498152715,9.304903104,1.628696964,5.298270538,9.571476345,3.968744262,8.376678655,5.651726145,8.769382333,3.2955748,8.911132796,2.658076095,12.54312174,10.63491072,2.583389343,8.400406649,6.513118058,4.129670463,5.24749396,10.28685917,6.742052899,9.775746387,3.367057872,1.73493635,8.574692141,3.289592328,15.08225913,13.40141438,8.178981345,5.267503203,10.17018006,12.71844224,9.31790884,9.500883248,12.65874574,3.368759629,11.4114612,7.07595809,6.011724398,4.5878581,8.746142441,13.57053791,10.73526383,10.56098004,7.711092544,3.083991556,8.784320708,2.007648174,9.195157673,8.626628606,9.559416292,12.94815226,4.684843741,4.005748599,11.87842376,9.350339803,6.650877306,12.7987496,4.552245732,5.228243044,13.06955977,11.17661611,5.040567318,9.052049743,8.676137369,1.863680455,6.463622615,8.121267314,8.445003184,13.15643895,4.44142968,14.53834604,11.88310246,9.566366542,2.505120431,6.249290815,1.414401839,1.414401839
